,IliacCrest_x,IliacCrest_y,IliacCrest_likelihood,Hip_x,Hip_y,Hip_likelihood,Knee_x,Knee_y,Knee_likelihood,Ankle_x,Ankle_y,Ankle_likelihood,Metatarsal_x,Metatarsal_y,Metatarsal_likelihood,ToeTip_x,ToeTip_y,ToeTip_likelihood
895,8.483887,25.939941,1,3.0670166,22.384644,1,9.01331901550293,11.96152114868164,1,-5.355835,16.26587,1,-2.4261475,10.528564,1,0.32043457,5.3710938,1
896,8.4991455,25.802612,1,3.189087,22.277832,1,9.610424995422363,12.140454292297363,1,-4.8828125,16.00647,1,-1.4343262,10.467529,1,1.5258789,5.5236816,1
897,8.621216,25.665283,1,3.2806396,22.064209,1,10.203622817993164,12.262561798095703,1,-4.4555664,15.441895,1,-0.48828125,10.223389,1,2.7770996,5.4626465,1
898,8.621216,25.680542,1,3.3721924,21.835327,1,10.674662590026855,12.313041687011719,1,-4.135132,14.694214,1,0.44250488,9.872437,1,4.119873,5.554199,1
899,8.4991455,25.57373,1,3.5095215,21.591187,1,11.304084777832031,12.467327117919922,1,-3.6315918,13.85498,1,1.3122559,9.536743,1,5.432129,5.569458,1
900,8.422852,25.497437,1,3.5095215,21.316528,1,11.759435653686523,12.60223388671875,1,-3.2348633,13.015747,1,2.1362305,9.109497,1,6.5460205,5.7373047,1
901,8.300781,25.360107,1,3.463745,21.011353,1,12.195500373840332,12.779921531677246,1,-2.7923584,12.176514,1,2.8839111,8.69751,1,7.522583,5.722046,1
902,8.148193,25.268555,1,3.5095215,20.706177,1,12.55232048034668,12.817720413208008,1,-2.380371,11.398315,1,3.5247803,8.31604,1,8.407593,5.783081,1
903,7.9193115,25.238037,1,3.3721924,20.477295,1,12.802023887634277,13.055819511413574,1,-1.9989014,10.620117,1,4.135132,8.056641,1,9.170532,5.9051514,1
904,7.827759,25.177002,1,3.3416748,20.233154,1,13.088099479675293,13.23263931274414,1,-1.5411377,9.918213,1,4.7454834,7.7667236,1,9.94873,6.011963,1
905,7.5531006,25.146484,1,3.3111572,20.019531,1,13.358899116516113,13.458823204040527,1,-1.0375977,9.246826,1,5.432129,7.522583,1,10.71167,6.2408447,1
906,7.4005127,25.161743,1,3.2043457,19.805908,1,13.575578689575195,13.769556999206543,1,-0.5187988,8.636475,1,6.011963,7.3547363,1,11.489868,6.6375732,1
907,7.095337,25.268555,1,3.0670166,19.638062,1,13.745038032531738,14.162677764892578,1,0.030517578,8.087158,1,6.652832,7.217407,1,12.207031,6.9122314,1
908,6.8511963,25.299072,1,2.960205,19.515991,1,13.860645294189453,14.497986793518066,1,0.5493164,7.583618,1,7.217407,7.003784,1,12.832642,7.0648193,1
909,6.5460205,25.344849,1,2.822876,19.378662,1,13.919459342956543,14.810748100280762,1,1.0375977,7.1258545,1,7.751465,6.790161,1,13.397217,7.019043,1
910,6.30188,25.375366,1,2.6550293,19.226074,1,13.977608680725098,15.25125503540039,1,1.6021729,6.7749023,1,8.331299,6.5307617,1,13.977051,6.958008,1
911,6.0577393,25.375366,1,2.4414062,19.088745,1,13.923383712768555,15.60102367401123,1,2.105713,6.362915,1,8.865356,6.2713623,1,14.541626,6.7596436,1
912,5.79834,25.375366,1,2.2735596,19.012451,1,13.856790542602539,15.877365112304688,1,2.5177002,6.0577393,1,9.32312,5.8135986,1,15.075684,6.3934326,1
913,5.5389404,25.268555,1,2.029419,18.859863,1,13.705886840820312,16.09217643737793,1,2.8533936,5.7373047,1,9.658813,5.3863525,1,15.365601,5.935669,1
914,5.3100586,25.146484,1,1.8615723,18.676758,1,13.584426879882812,16.112648010253906,1,2.9907227,5.493164,1,9.872437,4.91333,1,15.518188,5.569458,1
915,5.1116943,24.932861,1,1.663208,18.4021,1,13.427459716796875,16.03516387939453,1,3.0670166,5.1879883,1,9.857178,4.3640137,1,15.50293,5.142212,1
916,4.989624,24.612427,1,1.4953613,18.081665,1,13.271415710449219,15.774168968200684,1,3.0059814,4.837036,1,9.674072,3.7384033,1,15.518188,4.135132,1
917,4.8217773,24.169922,1,1.3580322,17.730713,1,13.064189910888672,15.091422080993652,1,2.5177002,4.425049,1,9.185791,3.189087,1,14.923096,3.5705566,1
918,4.7302246,23.727417,1,1.0681152,17.318726,1,12.71992301940918,14.448990821838379,1,1.7852783,4.180908,1,8.377075,2.8839111,1,14.175415,3.4179688,1
919,4.4555664,23.376465,1,0.8087158,17.01355,1,12.418681144714355,13.978967666625977,1,1.1138916,4.119873,1,7.675171,2.7770996,1,13.473511,3.40271,1
920,4.3792725,23.132324,1,0.48828125,16.76941,1,12.09144401550293,13.708913803100586,1,0.5187988,4.1656494,1,7.0648193,2.746582,1,12.817383,3.3416748,1
921,4.119873,22.93396,1,0.2593994,16.647339,1,11.789765357971191,13.323081016540527,1,-0.1373291,4.2266846,1,6.3934326,2.7770996,1,12.161255,3.3721924,1
922,3.9978027,22.781372,1,0.015258789,16.51001,1,11.471565246582031,12.938870429992676,1,-0.7171631,4.196167,1,5.7525635,2.7008057,1,11.520386,3.326416,1
923,3.8452148,22.583008,1,-0.18310547,16.403198,1,11.18155288696289,12.550337791442871,1,-1.3275146,4.272461,1,5.0811768,2.6550293,1,10.864258,3.2958984,1
924,3.829956,22.384644,1,-0.33569336,16.296387,1,10.91832160949707,12.131394386291504,1,-1.876831,4.3029785,1,4.4403076,2.6245117,1,10.177612,3.2348633,1
925,3.8757324,22.18628,1,-0.45776367,16.189575,1,10.629251480102539,11.598487854003906,1,-2.5024414,4.348755,1,3.8452148,2.609253,1,9.567261,3.2196045,1
926,3.7994385,21.972656,1,-0.5950928,16.067505,1,10.328170776367188,11.099371910095215,1,-3.0975342,4.40979,1,3.1585693,2.5634766,1,8.895874,3.1585693,1
